FIPS,Recip_County,Recip_State,Series_Complete_18PlusPop_Pct,Census2019_18PlusPop
55097,Portage County,WI,17.6,57314.0
24021,Frederick County,MD,23.2,199557.0
37083,Halifax County,NC,21.5,39391.0
20127,Morris County,KS,28.7,4453.0
29137,Monroe County,MO,24.3,6780.0
27075,Lake County,MN,29.4,8606.0
37071,Gaston County,NC,18.9,174276.0
32013,Humboldt County,NV,17.6,12311.0
50003,Bennington County,VT,13.5,28862.0
02016,Aleutians West Census Area,AK,16.3,4993.0
39059,Guernsey County,OH,18.8,30310.0
19021,Buena Vista County,IA,34.2,14570.0
31057,Dundy County,NE,20.8,1387.0
13205,Mitchell County,GA,4.5,16956.0
13077,Coweta County,GA,7.8,112755.0
42077,Lehigh County,PA,22.7,286192.0
02130,Ketchikan Gateway Borough,AK,32.1,10884.0
36093,Schenectady County,NY,24.0,121786.0
30065,Musselshell County,MT,16.6,3778.0
39117,Morrow County,OH,14.6,27374.0
54025,Greenbrier County,WV,20.3,27900.0
29199,Scotland County,MO,22.0,3488.0
45073,Oconee County,SC,21.1,63765.0
01015,Calhoun County,AL,14.1,89132.0
51139,Page County,VA,5.6,19177.0
48291,Liberty County,TX,0.0,64361.0
48353,Nolan County,TX,0.0,10885.0
31063,Frontier County,NE,9.9,2122.0
31093,Howard County,NE,21.8,4890.0
48491,Williamson County,TX,0.0,441593.0
06003,Alpine County,CA,0.0,929.0
13275,Thomas County,GA,8.1,33932.0
22057,Lafourche Parish,LA,17.6,75129.0
12079,Madison County,FL,19.1,15088.0
47129,Morgan County,TN,18.7,17364.0
05139,Union County,AR,13.4,29416.0
05141,Van Buren County,AR,16.7,13327.0
21167,Mercer County,KY,18.8,17066.0
09015,Windham County,CT,23.2,93775.0
35041,Roosevelt County,NM,11.3,13995.0
42063,Indiana County,PA,17.1,69004.0
50017,Orange County,VT,13.3,23656.0
55063,La Crosse County,WI,27.7,94882.0
04023,Santa Cruz County,AZ,30.1,34123.0
13125,Glascock County,GA,4.6,2328.0
05003,Ashley County,AR,16.1,15259.0
18087,LaGrange County,IN,13.5,26804.0
19101,Jefferson County,IA,16.0,15472.0
26115,Monroe County,MI,15.4,118767.0
18103,Miami County,IN,18.0,28001.0
18029,Dearborn County,IN,20.6,38619.0
05149,Yell County,AR,18.5,16163.0
35029,Luna County,NM,17.7,17550.0
28085,Lincoln County,MS,18.4,26191.0
29173,Ralls County,MO,14.4,8135.0
20173,Sedgwick County,KS,13.6,384853.0
36111,Ulster County,NY,19.2,146629.0
23015,Lincoln County,ME,27.3,28812.0
37141,Pender County,NC,19.6,49058.0
06089,Shasta County,CA,16.2,141263.0
51770,Roanoke city,VA,3.2,77060.0
16003,Adams County,ID,18.2,3549.0
16075,Payette County,ID,15.7,17756.0
42095,Northampton County,PA,20.9,245070.0
01001,Autauga County,AL,11.2,42904.0
36113,Warren County,NY,29.1,52361.0
27015,Brown County,MN,29.5,19556.0
32001,Churchill County,NV,22.8,19211.0
33007,Coos County,NH,1.8,26491.0
18105,Monroe County,IN,17.3,125233.0
26005,Allegan County,MI,19.0,89983.0
21163,Meade County,KY,13.7,22257.0
17101,Lawrence County,IL,19.4,12711.0
47145,Roane County,TN,15.9,43445.0
13263,Talbot County,GA,9.4,5186.0
12055,Highlands County,FL,15.5,88350.0
39021,Champaign County,OH,15.8,30220.0
50025,Windham County,VT,16.7,34772.0
01105,Perry County,AL,19.2,7056.0
37003,Alexander County,NC,19.2,30040.0
34009,Cape May County,NJ,33.1,76089.0
48021,Bastrop County,TX,0.0,66216.0
48355,Nueces County,TX,0.0,274235.0
72099,Moca Municipio,PR,17.5,28634.0
13093,Dooly County,GA,5.1,11188.0
18005,Bartholomew County,IN,22.1,63900.0
28029,Copiah County,MS,18.4,21699.0
37007,Anson County,NC,13.7,19608.0
29093,Iron County,MO,16.0,8019.0
28081,Lee County,MS,18.6,64130.0
29029,Camden County,MO,19.5,38231.0
06107,Tulare County,CA,17.1,324089.0
39121,Noble County,OH,19.6,11732.0
29011,Barton County,MO,12.8,9029.0
30017,Custer County,MT,22.1,9047.0
21095,Harlan County,KY,18.0,20033.0
42017,Bucks County,PA,19.9,501426.0
31147,Richardson County,NE,25.2,6181.0
30087,Rosebud County,MT,52.5,6368.0
46099,Minnehaha County,SD,26.2,144430.0
31077,Greeley County,NE,19.8,1815.0
46123,Tripp County,SD,16.6,4159.0
55049,Iowa County,WI,30.7,18396.0
37119,Mecklenburg County,NC,17.4,852079.0
12129,Wakulla County,FL,19.3,26751.0
24041,Talbot County,MD,30.1,30414.0
51107,Loudoun County,VA,14.1,298272.0
47087,Jackson County,TN,14.0,9689.0
13121,Fulton County,GA,7.5,835904.0
48261,Kenedy County,TX,0.0,304.0
47007,Bledsoe County,TN,11.2,12876.0
72081,Lares Municipio,PR,22.7,19923.0
30097,Sweet Grass County,MT,18.4,2972.0
19141,O'Brien County,IA,29.1,10467.0
55029,Door County,WI,31.4,23171.0
21197,Powell County,KY,21.5,9410.0
51053,Dinwiddie County,VA,10.6,22866.0
20007,Barber County,KS,34.5,3401.0
20071,Greeley County,KS,40.8,899.0
48203,Harrison County,TX,0.0,49967.0
02261,Valdez-Cordova Census Area,AK,33.8,7054.0
01123,Tallapoosa County,AL,14.5,32134.0
45053,Jasper County,SC,9.8,24117.0
08037,Eagle County,CO,8.8,43321.0
13265,Taliaferro County,GA,5.9,1278.0
29045,Clark County,MO,15.1,5270.0
42027,Centre County,PA,19.5,138326.0
04027,Yuma County,AZ,17.6,160218.0
28113,Pike County,MS,18.9,29147.0
25003,Berkshire County,MA,22.7,104096.0
40065,Jackson County,OK,28.3,18432.0
30067,Park County,MT,19.9,13759.0
42065,Jefferson County,PA,30.2,34209.0
31037,Colfax County,NE,12.7,7546.0
01117,Shelby County,AL,9.0,167202.0
28033,DeSoto County,MS,17.1,138050.0
44003,Kent County,RI,25.0,133690.0
13239,Quitman County,GA,5.0,1869.0
05035,Crittenden County,AR,15.2,34983.0
29095,Jackson County,MO,20.0,538639.0
18003,Allen County,IN,19.9,282345.0
39141,Ross County,OH,17.9,60438.0
27087,Mahnomen County,MN,53.3,3769.0
26029,Charlevoix County,MI,30.3,21299.0
08123,Weld County,CO,0.5,240449.0
51550,Chesapeake city,VA,4.0,185721.0
13133,Greene County,GA,21.0,14883.0
54015,Clay County,WV,15.1,6623.0
47141,Putnam County,TN,20.0,63524.0
27143,Sibley County,MN,20.0,11450.0
06009,Calaveras County,CA,21.4,38077.0
34019,Hunterdon County,NJ,19.9,100659.0
48129,Donley County,TX,0.0,2643.0
19185,Wayne County,IA,21.3,4836.0
45045,Greenville County,SC,18.8,403569.0
48149,Fayette County,TX,0.0,20271.0
46047,Fall River County,SD,24.1,5586.0
31125,Nance County,NE,9.7,2743.0
46015,Brule County,SD,18.7,3932.0
39149,Shelby County,OH,14.3,36627.0
20199,Wallace County,KS,25.5,1146.0
51199,York County,VA,17.4,52230.0
21139,Livingston County,KY,19.7,7334.0
29181,Ripley County,MO,14.5,10260.0
45027,Clarendon County,SC,19.9,27368.0
13091,Dodge County,GA,2.2,16643.0
18031,Decatur County,IN,25.7,20235.0
37045,Cleveland County,NC,21.4,76504.0
26155,Shiawassee County,MI,16.3,53942.0
72087,Loiza Municipio,PR,9.4,20150.0
42121,Venango County,PA,17.2,40992.0
01057,Fayette County,AL,13.1,12869.0
51036,Charles City County,VA,1.8,5939.0
36123,Yates County,NY,24.0,19433.0
01087,Macon County,AL,18.5,14972.0
55069,Lincoln County,WI,22.2,22571.0
47177,Warren County,TN,16.6,31669.0
24510,Baltimore city,MD,18.6,473790.0
47103,Lincoln County,TN,15.5,26719.0
24023,Garrett County,MD,23.3,23685.0
18123,Perry County,IN,23.7,15136.0
05043,Drew County,AR,19.2,14284.0
24009,Calvert County,MD,22.5,71215.0
72111,Penuelas Municipio,PR,13.6,15797.0
28051,Holmes County,MS,19.9,12752.0
37065,Edgecombe County,NC,19.1,39904.0
17137,Morgan County,IL,25.1,27272.0
19113,Linn County,IA,26.5,174467.0
12001,Alachua County,FL,24.7,220754.0
29177,Ray County,MO,16.0,17851.0
22069,Natchitoches Parish,LA,16.7,29337.0
19025,Calhoun County,IA,29.7,7606.0
55141,Wood County,WI,23.5,57247.0
48371,Pecos County,TX,0.0,11942.0
48015,Austin County,TX,0.0,22872.0
27139,Scott County,MN,20.4,108655.0
46119,Sully County,SD,10.9,1094.0
19007,Appanoose County,IA,21.0,9621.0
01067,Henry County,AL,17.1,13697.0
29077,Greene County,MO,17.4,232457.0
40021,Cherokee County,OK,22.4,38112.0
04013,Maricopa County,AZ,20.4,3432976.0
37031,Carteret County,NC,21.0,57537.0
27101,Murray County,MN,30.2,6437.0
06013,Contra Costa County,CA,27.5,894879.0
48417,Shackelford County,TX,0.0,2519.0
20067,Grant County,KS,25.1,5017.0
05093,Mississippi County,AR,13.2,30043.0
18021,Clay County,IN,24.9,20232.0
51029,Buckingham County,VA,3.2,14117.0
02188,Northwest Arctic Borough,AK,45.1,4862.0
18019,Clark County,IN,28.9,91874.0
42019,Butler County,PA,26.9,150850.0
20101,Lane County,KS,31.0,1198.0
36031,Essex County,NY,31.9,30977.0
08001,Adams County,CO,0.9,382230.0
06111,Ventura County,CA,22.5,655095.0
20089,Jewell County,KS,27.0,2293.0
39113,Montgomery County,OH,16.6,414980.0
13161,Jeff Davis County,GA,2.1,11177.0
13197,Marion County,GA,2.7,6633.0
29143,New Madrid County,MO,16.2,13111.0
53023,Garfield County,WA,17.5,1758.0
37051,Cumberland County,NC,28.7,252655.0
39081,Jefferson County,OH,17.5,52808.0
12097,Osceola County,FL,15.0,285151.0
35031,McKinley County,NM,51.5,51282.0
51610,Falls Church city,VA,1.9,10976.0
21047,Christian County,KY,11.8,51399.0
17151,Pope County,IL,13.6,3677.0
12023,Columbia County,FL,17.2,56246.0
53009,Clallam County,WA,37.2,64386.0
19155,Pottawattamie County,IA,24.2,71371.0
21149,McLean County,KY,26.1,7039.0
19177,Van Buren County,IA,17.4,5446.0
37079,Greene County,NC,18.5,16884.0
38049,McHenry County,ND,24.2,4380.0
12013,Calhoun County,FL,16.4,11296.0
29119,McDonald County,MO,11.3,16986.0
32031,Washoe County,NV,23.2,370989.0
51590,Danville city,VA,0.2,31397.0
20093,Kearny County,KS,29.2,2734.0
13029,Bryan County,GA,14.2,27979.0
05121,Randolph County,AR,13.4,13691.0
29061,Daviess County,MO,18.2,6177.0
37191,Wayne County,NC,20.6,94031.0
18145,Shelby County,IN,23.2,34623.0
48139,Ellis County,TX,0.0,135818.0
48501,Yoakum County,TX,0.0,5864.0
48309,McLennan County,TX,0.0,193711.0
48057,Calhoun County,TX,0.0,16194.0
20015,Butler County,KS,16.1,49932.0
72071,Isabela Municipio,PR,10.3,33174.0
72135,Toa Alta Municipio,PR,12.5,59109.0
18059,Hancock County,IN,27.3,59938.0
20001,Allen County,KS,19.1,9628.0
21183,Ohio County,KY,17.0,18161.0
31031,Cherry County,NE,21.5,4352.0
23009,Hancock County,ME,25.0,45634.0
54047,McDowell County,WV,13.5,14027.0
45077,Pickens County,SC,17.8,103258.0
48085,Collin County,TX,0.0,769461.0
16085,Valley County,ID,30.4,9310.0
16047,Gooding County,ID,16.8,11100.0
54105,Wirt County,WV,0.6,4581.0
55055,Jefferson County,WI,22.5,67128.0
26035,Clare County,MI,21.6,24807.0
55073,Marathon County,WI,19.4,104968.0
72123,Salinas Municipio,PR,11.5,22263.0
48323,Maverick County,TX,0.0,40547.0
46129,Walworth County,SD,18.5,4169.0
35047,San Miguel County,NM,16.3,22517.0
31027,Cedar County,NE,17.3,6283.0
02158,Kusilvak Census Area,AK,47.8,4874.0
27009,Benton County,MN,16.5,30493.0
26015,Barry County,MI,18.3,48068.0
51075,Goochland County,VA,17.0,19672.0
40031,Comanche County,OK,24.0,92323.0
51600,Fairfax city,VA,1.5,18113.0
12035,Flagler County,FL,26.2,95954.0
34003,Bergen County,NJ,26.5,735893.0
02150,Kodiak Island Borough,AK,39.0,9757.0
46102,Oglala Lakota County,SD,37.5,8964.0
41047,Marion County,OR,21.8,263189.0
23027,Waldo County,ME,21.7,32498.0
39061,Hamilton County,OH,18.8,630410.0
47083,Houston County,TN,15.4,6469.0
39099,Mahoning County,OH,17.3,183211.0
13081,Crisp County,GA,4.9,17021.0
16051,Jefferson County,ID,17.0,19816.0
41039,Lane County,OR,21.0,312552.0
20065,Graham County,KS,37.7,1969.0
28071,Lafayette County,MS,24.4,44011.0
31113,Logan County,NE,8.0,573.0
19023,Butler County,IA,31.5,11229.0
22029,Concordia Parish,LA,12.7,14697.0
31159,Seward County,NE,16.2,13210.0
47153,Sequatchie County,TN,10.8,11925.0
08103,Rio Blanco County,CO,1.1,4785.0
20185,Stafford County,KS,29.1,3188.0
55113,Sawyer County,WI,28.1,13383.0
21039,Carlisle County,KY,16.8,3663.0
13257,Stephens County,GA,1.0,20097.0
13035,Butts County,GA,2.3,19833.0
72009,Aibonito Municipio,PR,23.6,18143.0
30055,McCone County,MT,8.9,1313.0
28141,Tishomingo County,MS,16.6,15220.0
34041,Warren County,NJ,20.6,84914.0
20125,Montgomery County,KS,18.2,24261.0
19179,Wapello County,IA,22.1,27034.0
30075,Powder River County,MT,10.2,1399.0
28119,Quitman County,MS,14.1,5248.0
42025,Carbon County,PA,19.9,51877.0
47011,Bradley County,TN,12.4,84468.0
20011,Bourbon County,KS,16.5,10824.0
27031,Cook County,MN,48.2,4639.0
19041,Clay County,IA,23.6,12375.0
38005,Benson County,ND,24.4,4430.0
01011,Bullock County,AL,14.8,7995.0
01021,Chilton County,AL,9.5,33837.0
72043,Coamo Municipio,PR,18.8,31461.0
05115,Pope County,AR,17.0,49561.0
05051,Garland County,AR,19.2,79575.0
27173,Yellow Medicine County,MN,35.4,7466.0
38027,Eddy County,ND,39.7,1751.0
51520,Bristol city,VA,28.2,13391.0
72059,Guayanilla Municipio,PR,14.4,14463.0
72091,Manati Municipio,PR,15.7,30600.0
19059,Dickinson County,IA,27.8,13976.0
06069,San Benito County,CA,15.7,46822.0
12049,Hardee County,FL,10.9,20079.0
20151,Pratt County,KS,25.6,6977.0
47105,Loudon County,TN,25.5,43729.0
26123,Newaygo County,MI,16.3,38030.0
51103,Lancaster County,VA,19.1,8963.0
48251,Johnson County,TX,0.0,130222.0
36053,Madison County,NY,22.1,57487.0
28035,Forrest County,MS,17.6,57524.0
20181,Sherman County,KS,23.0,4449.0
40113,Osage County,OK,14.7,36910.0
48045,Briscoe County,TX,0.0,1244.0
48435,Sutton County,TX,0.0,2886.0
48367,Parker County,TX,0.0,107546.0
51580,Covington city,VA,0.0,4388.0
48403,Sabine County,TX,0.0,8636.0
36103,Suffolk County,NY,20.9,1167503.0
12047,Hamilton County,FL,14.4,11684.0
54087,Roane County,WV,1.7,10907.0
51091,Highland County,VA,27.6,1898.0
17021,Christian County,IL,21.7,25804.0
49011,Davis County,UT,17.5,242674.0
72011,Anasco Municipio,PR,11.3,21469.0
51069,Frederick County,VA,8.4,69006.0
29023,Butler County,MO,15.2,32589.0
47173,Union County,TN,12.6,15673.0
48071,Chambers County,TX,0.0,31657.0
48227,Howard County,TX,0.0,28652.0
06011,Colusa County,CA,17.3,15706.0
39043,Erie County,OH,15.8,59282.0
41053,Polk County,OR,24.7,66856.0
19163,Scott County,IA,24.0,132169.0
27017,Carlton County,MN,31.9,27883.0
01121,Talladega County,AL,12.4,63273.0
41071,Yamhill County,OR,18.3,83723.0
17193,White County,IL,24.1,10534.0
40149,Washita County,OK,23.1,8243.0
31059,Fillmore County,NE,18.3,4375.0
35006,Cibola County,NM,35.3,20474.0
13089,DeKalb County,GA,8.5,584968.0
55023,Crawford County,WI,27.3,12898.0
30063,Missoula County,MT,24.0,97394.0
21145,McCracken County,KY,21.2,50902.0
21235,Whitley County,KY,22.0,27093.0
53047,Okanogan County,WA,36.4,32410.0
20137,Norton County,KS,24.3,4357.0
28077,Lawrence County,MS,29.6,9483.0
38045,LaMoure County,ND,29.1,3173.0
48165,Gaines County,TX,0.0,13730.0
48013,Atascosa County,TX,0.0,37245.0
18143,Scott County,IN,19.7,18508.0
17049,Effingham County,IL,18.8,25870.0
21135,Lewis County,KY,12.8,10366.0
28115,Pontotoc County,MS,17.9,23698.0
19093,Ida County,IA,25.2,5173.0
21003,Allen County,KY,18.6,16412.0
34007,Camden County,NJ,24.0,392248.0
51640,Galax city,VA,0.0,4851.0
20197,Wabaunsee County,KS,21.2,5339.0
48043,Brewster County,TX,0.0,7523.0
48167,Galveston County,TX,0.0,259845.0
48379,Rains County,TX,0.0,9989.0
48467,Van Zandt County,TX,0.0,43587.0
51161,Roanoke County,VA,1.4,75668.0
54065,Morgan County,WV,1.1,14711.0
29075,Gentry County,MO,28.2,4924.0
19109,Kossuth County,IA,25.3,11554.0
37097,Iredell County,NC,21.0,140623.0
29039,Cedar County,MO,13.4,10894.0
17197,Will County,IL,18.7,521916.0
46005,Beadle County,SD,14.2,13460.0
35027,Lincoln County,NM,16.6,16003.0
01127,Walker County,AL,15.3,49388.0
51019,Bedford County,VA,7.8,63465.0
12115,Sarasota County,FL,26.0,372818.0
48375,Potter County,TX,0.0,85401.0
28157,Wilkinson County,MS,23.0,6836.0
05063,Independence County,AR,13.8,28564.0
13319,Wilkinson County,GA,6.6,6934.0
54063,Monroe County,WV,19.7,10695.0
55119,Taylor County,WI,14.5,15593.0
39173,Wood County,OH,18.7,104261.0
21017,Bourbon County,KY,21.3,15331.0
41069,Wheeler County,OR,39.3,1147.0
36035,Fulton County,NY,17.6,42633.0
20161,Riley County,KS,15.6,62113.0
19069,Franklin County,IA,24.8,7726.0
22097,St. Landry Parish,LA,18.4,60364.0
38085,Sioux County,ND,25.6,2716.0
21055,Crittenden County,KY,16.8,6865.0
01133,Winston County,AL,8.3,18864.0
13189,McDuffie County,GA,4.5,16012.0
19183,Washington County,IA,26.2,16597.0
08109,Saguache County,CO,1.0,5381.0
18173,Warrick County,IN,32.2,48228.0
49037,San Juan County,UT,37.5,10822.0
30051,Liberty County,MT,19.9,1864.0
05057,Hempstead County,AR,9.5,15992.0
13019,Berrien County,GA,7.6,14760.0
31089,Holt County,NE,17.1,7520.0
24013,Carroll County,MD,24.0,132087.0
18067,Howard County,IN,19.1,63822.0
29153,Ozark County,MO,11.5,7416.0
36041,Hamilton County,NY,49.9,3813.0
17183,Vermilion County,IL,19.5,58078.0
47075,Haywood County,TN,18.2,13455.0
39041,Delaware County,OH,20.7,155021.0
19145,Page County,IA,27.0,12277.0
45023,Chester County,SC,15.6,25033.0
05133,Sevier County,AR,13.0,12141.0
55045,Green County,WI,27.2,28803.0
47035,Cumberland County,TN,21.1,50083.0
01119,Sumter County,AL,16.8,10067.0
27123,Ramsey County,MN,22.8,422368.0
32003,Clark County,NV,19.5,1745917.0
29081,Harrison County,MO,23.9,6330.0
29145,Newton County,MO,10.0,44498.0
37057,Davidson County,NC,18.2,131285.0
12015,Charlotte County,FL,24.4,166579.0
29067,Douglas County,MO,9.4,10276.0
54055,Mercer County,WV,19.2,46591.0
17145,Perry County,IL,21.1,16866.0
13309,Wheeler County,GA,2.6,6524.0
29079,Grundy County,MO,21.0,7480.0
29019,Boone County,MO,25.1,143733.0
48311,McMullen County,TX,0.0,596.0
06049,Modoc County,CA,0.0,7122.0
48195,Hansford County,TX,0.0,3796.0
48075,Childress County,TX,0.0,5918.0
06017,El Dorado County,CA,22.2,154742.0
55033,Dunn County,WI,19.5,36503.0
72107,Orocovis Municipio,PR,13.0,16594.0
72139,Trujillo Alto Municipio,PR,14.9,52255.0
01045,Dale County,AL,19.5,37984.0
32005,Douglas County,NV,22.0,41087.0
06079,San Luis Obispo County,CA,18.4,233612.0
22089,St. Charles Parish,LA,24.2,40257.0
41057,Tillamook County,OR,17.7,21952.0
19107,Keokuk County,IA,22.6,7884.0
26153,Schoolcraft County,MI,25.4,6702.0
26111,Midland County,MI,23.7,65480.0
46121,Todd County,SD,36.3,5935.0
50007,Chittenden County,VT,21.7,135236.0
48345,Motley County,TX,0.0,963.0
48107,Crosby County,TX,0.0,4242.0
18135,Randolph County,IN,24.0,19105.0
32015,Lander County,NV,19.6,4084.0
35057,Torrance County,NM,8.5,12333.0
48061,Cameron County,TX,0.0,296615.0
48183,Gregg County,TX,0.0,92074.0
48029,Bexar County,TX,0.0,1497114.0
48155,Foard County,TX,0.0,924.0
47149,Rutherford County,TN,14.8,250782.0
21057,Cumberland County,KY,19.4,5226.0
17053,Ford County,IL,26.1,10026.0
29003,Andrew County,MO,18.0,13653.0
08051,Gunnison County,CO,2.8,14547.0
26131,Ontonagon County,MI,36.8,5005.0
51510,Alexandria city,VA,9.3,130736.0
30025,Fallon County,MT,24.9,2068.0
17157,Randolph County,IL,22.0,25719.0
13291,Union County,GA,2.9,20737.0
37175,Transylvania County,NC,26.8,29099.0
28079,Leake County,MS,18.9,16984.0
02282,Yakutat City and Borough,AK,62.9,477.0
13191,McIntosh County,GA,18.0,12111.0
13043,Candler County,GA,4.2,8107.0
20019,Chautauqua County,KS,28.5,2606.0
02195,Petersburg Census Area,AK,59.1,2605.0
29005,Atchison County,MO,34.8,4106.0
19181,Warren County,IA,23.4,38790.0
45013,Beaufort County,SC,25.8,157061.0
12003,Baker County,FL,12.7,22239.0
51131,Northampton County,VA,28.7,9408.0
29013,Bates County,MO,17.7,12452.0
05019,Clark County,AR,20.3,18082.0
04007,Gila County,AZ,35.9,43364.0
25005,Bristol County,MA,19.3,449241.0
41029,Jackson County,OR,18.3,175805.0
53061,Snohomish County,WA,20.9,637973.0
13223,Paulding County,GA,5.1,125010.0
72065,Hatillo Municipio,PR,14.7,32185.0
31123,Morrill County,NE,14.8,3605.0
54009,Brooke County,WV,11.6,18116.0
21237,Wolfe County,KY,22.9,5505.0
51159,Richmond County,VA,5.8,7498.0
28005,Amite County,MS,14.8,9803.0
23005,Cumberland County,ME,26.2,240993.0
51015,Augusta County,VA,12.8,61550.0
29069,Dunklin County,MO,14.7,21717.0
17087,Johnson County,IL,17.8,10142.0
29087,Holt County,MO,28.2,3513.0
55021,Columbia County,WI,26.7,45433.0
13063,Clayton County,GA,3.1,211634.0
48373,Polk County,TX,0.0,41147.0
06053,Monterey County,CA,17.9,321346.0
20069,Gray County,KS,24.9,4265.0
17189,Washington County,IL,29.6,10950.0
06025,Imperial County,CA,18.4,129615.0
42081,Lycoming County,PA,19.6,90166.0
56005,Campbell County,WY,12.9,33768.0
48113,Dallas County,TX,0.0,1955160.0
48393,Roberts County,TX,0.0,656.0
48425,Somervell County,TX,0.0,7124.0
55091,Pepin County,WI,26.0,5768.0
37149,Polk County,NC,22.1,17478.0
35001,Bernalillo County,NM,14.9,534057.0
42055,Franklin County,PA,17.8,120801.0
48123,DeWitt County,TX,0.0,15632.0
29133,Mississippi County,MO,21.0,10436.0
13151,Henry County,GA,5.4,175285.0
37041,Chowan County,NC,27.8,11164.0
47147,Robertson County,TN,16.3,54909.0
05025,Cleveland County,AR,22.2,6240.0
21129,Lee County,KY,14.9,6034.0
27097,Morrison County,MN,24.4,25633.0
29125,Maries County,MO,17.5,6943.0
40013,Bryan County,OK,19.2,36829.0
13011,Banks County,GA,3.0,14968.0
20121,Miami County,KS,21.8,25868.0
46101,Moody County,SD,23.2,4831.0
45035,Dorchester County,SC,14.7,123489.0
13195,Madison County,GA,6.0,23048.0
28093,Marshall County,MS,14.2,27983.0
47169,Trousdale County,TN,14.6,9268.0
12125,Union County,FL,11.2,12225.0
53001,Adams County,WA,18.4,12814.0
18125,Pike County,IN,29.8,9692.0
32033,White Pine County,NV,30.2,7638.0
54005,Boone County,WV,16.9,17009.0
27021,Cass County,MN,26.5,23586.0
24003,Anne Arundel County,MD,22.5,450317.0
26141,Presque Isle County,MI,30.6,10639.0
01009,Blount County,AL,9.2,44571.0
27091,Martin County,MN,28.1,15368.0
40067,Jefferson County,OK,27.3,4551.0
02090,Fairbanks North Star Borough,AK,21.1,73845.0
40069,Johnston County,OK,22.0,8428.0
54061,Monongalia County,WV,6.6,88358.0
37153,Richmond County,NC,24.1,34516.0
54033,Harrison County,WV,14.0,53009.0
17057,Fulton County,IL,22.8,27663.0
27055,Houston County,MN,22.0,14533.0
40099,Murray County,OK,24.9,10836.0
53005,Benton County,WA,21.0,150118.0
42123,Warren County,PA,15.6,31628.0
12073,Leon County,FL,20.7,238914.0
01131,Wilcox County,AL,20.1,7954.0
05147,Woodruff County,AR,22.8,4968.0
72007,Aguas Buenas Municipio,PR,14.0,20364.0
36019,Clinton County,NY,33.4,66064.0
51017,Bath County,VA,6.8,3520.0
05123,St. Francis County,AR,18.9,19758.0
27041,Douglas County,MN,32.0,29943.0
54007,Braxton County,WV,7.7,11279.0
39051,Fulton County,OH,16.3,32285.0
01005,Barbour County,AL,12.2,19604.0
29207,Stoddard County,MO,16.2,22705.0
38055,McLean County,ND,26.8,7372.0
27149,Stevens County,MN,25.3,7702.0
13157,Jackson County,GA,9.4,54499.0
20033,Comanche County,KS,35.7,1297.0
12111,St. Lucie County,FL,20.7,264186.0
51049,Cumberland County,VA,2.6,8051.0
39129,Pickaway County,OH,15.3,46036.0
13131,Grady County,GA,4.2,18531.0
51185,Tazewell County,VA,14.2,32756.0
12077,Liberty County,FL,14.5,6902.0
12033,Escambia County,FL,20.2,252085.0
51089,Henry County,VA,6.3,40871.0
06109,Tuolumne County,CA,26.0,45325.0
28001,Adams County,MS,20.6,24590.0
28087,Lowndes County,MS,21.9,44727.0
21177,Muhlenberg County,KY,22.0,24386.0
02050,Bethel Census Area,AK,53.1,11848.0
36067,Onondaga County,NY,29.8,363436.0
06099,Stanislaus County,CA,17.3,402227.0
47163,Sullivan County,TN,23.7,128159.0
04015,Mohave County,AZ,11.9,176822.0
48147,Fannin County,TX,0.0,28000.0
48007,Aransas County,TX,0.0,19341.0
39171,Williams County,OH,10.0,28386.0
16063,Lincoln County,ID,15.9,3898.0
48017,Bailey County,TX,0.0,4846.0
13273,Terrell County,GA,4.2,6568.0
40081,Lincoln County,OK,20.5,26666.0
02290,Yukon-Koyukuk Census Area,AK,56.1,3771.0
38069,Pierce County,ND,32.4,3070.0
23023,Sagadahoc County,ME,26.7,29040.0
20171,Scott County,KS,27.1,3556.0
17083,Jersey County,IL,26.3,17324.0
23025,Somerset County,ME,19.0,41017.0
48497,Wise County,TX,0.0,52703.0
45065,McCormick County,SC,33.7,8387.0
39133,Portage County,OH,14.1,132407.0
18121,Parke County,IN,17.7,13277.0
20207,Woodson County,KS,18.6,2465.0
21103,Henry County,KY,21.9,12384.0
31039,Cuming County,NE,20.2,6696.0
31137,Phelps County,NE,18.3,6904.0
48111,Dallam County,TX,0.0,4962.0
29101,Johnson County,MO,15.9,42414.0
26027,Cass County,MI,14.4,41124.0
53027,Grays Harbor County,WA,24.3,59787.0
18053,Grant County,IN,20.4,52149.0
40135,Sequoyah County,OK,18.1,31927.0
20041,Dickinson County,KS,24.0,14180.0
18179,Wells County,IN,22.0,21337.0
19161,Sac County,IA,29.3,7509.0
41067,Washington County,OR,18.9,466437.0
01083,Limestone County,AL,12.8,76842.0
55131,Washington County,WI,21.1,106599.0
20017,Chase County,KS,24.6,2126.0
47181,Wayne County,TN,19.1,13899.0
55061,Kewaunee County,WI,22.5,16044.0
22033,East Baton Rouge Parish,LA,22.9,339986.0
28083,Leflore County,MS,22.8,20377.0
29065,Dent County,MO,15.0,12119.0
13053,Chattahoochee County,GA,83.3,8447.0
31115,Loup County,NE,10.7,525.0
54021,Gilmer County,WV,28.7,6703.0
72013,Arecibo Municipio,PR,18.2,67267.0
24027,Howard County,MD,27.7,246802.0
02198,Prince of Wales-Hyder Census Area,AK,36.1,4821.0
27153,Todd County,MN,20.9,18766.0
30109,Wibaux County,MT,14.0,773.0
